CityName,Lat,Lon,Population
Wilber,40.481,-96.9645,1878
Blaine,36.1478,-83.694,1877
Vernon,33.7589,-88.1144,1877
New Buffalo,41.7923,-86.7423,1876
Oakboro,35.2283,-80.334,1875
Clayton,44.237,-76.0826,1875
North Belle Vernon,40.132,-79.8643,1874
Campbell,36.493,-90.0762,1874
Moundridge,38.2037,-97.5153,1874
Bellville,40.6292,-82.5238,1873
Lookout Mountain,34.9944,-85.3516,1872
Shamrock,35.2153,-100.2461,1870
Prairie Grove,42.2771,-88.2697,1870
Atkins,41.9943,-91.8585,1870
Vinita Park,38.6891,-90.34,1869
Elkhart,37.0038,-101.8944,1869
Shadeland,40.3509,-86.9622,1868
Conyngham,40.9911,-76.0595,1867
Ellaville,32.238,-84.3089,1867
Waterville,44.2236,-93.5747,1867
Adams,43.9554,-89.8169,1866
Lakesite,35.2027,-85.1412,1865
Evart,43.9002,-85.2748,1865
Belington,39.022,-79.9383,1864
Monroe,41.5189,-93.1038,1864
La Pine,43.6866,-121.4856,1864
Greybull,44.4888,-108.0592,1862
Ralls,33.6788,-101.3845,1862
Superior,40.023,-98.0662,1862
Edgewood,40.1032,-85.7374,1862
Leetonia,40.8786,-80.7623,1862
Goldthwaite,31.4513,-98.5736,1861
Bloomfield,36.8877,-89.9309,1861
Drexel,35.7569,-81.6089,1860
Dakota City,42.4184,-96.4202,1860
Willard,41.4146,-112.0446,1860
Forsyth,46.2669,-106.6748,1860
Somerset,29.2285,-98.6567,1859
Columbus Junction,41.2787,-91.3651,1859
Bradford,40.1319,-84.4293,1859
Memphis,40.4614,-92.1704,1858
Seabrook Island,32.5825,-80.1736,1858
Spring City,35.6884,-84.8626,1857
Brookwood,33.2398,-87.3277,1857
New London,40.9232,-91.401,1857
Hinckley,46.0121,-92.9256,1857
Roundup,46.4485,-108.5402,1857
Milan,39.1255,-85.127,1856
Flora,32.5433,-90.3141,1855
Southside Place,29.7089,-95.4367,1854
Sour Lake,30.1378,-94.4045,1854
Ingram,30.0773,-99.2381,1854
Lawton,42.1678,-85.846,1853
Adamstown,40.2417,-76.0608,1850
Lavallette,39.9697,-74.0718,1849
Morgan,31.5381,-84.6033,1849
Crossville,34.2853,-85.9996,1847
Bruce,33.9909,-89.3454,1847
Merriam Woods,36.7181,-93.1714,1846
Sylvan Lake,42.6172,-83.3331,1846
Trainer,39.8244,-75.4032,1845
Sulligent,33.8912,-88.1266,1845
Camden,32.0007,-87.2967,1845
Crandon,45.5686,-88.8973,1844
Haslet,32.9609,-97.3376,1844
Jacobus,39.8825,-76.7121,1844
Parchment,42.3277,-85.5667,1844
Tullytown,40.1401,-74.8107,1843
Leon,40.7407,-93.7546,1843
Coalgate,34.5323,-96.2208,1843
Long Lake,44.9841,-93.5689,1840
Plainville,39.2317,-99.301,1840
Marissa,38.2501,-89.7746,1839
Roseville,39.8066,-82.0756,1839
Denver,42.669,-92.3342,1838
Oakland,39.4165,-79.4022,1838
Bangor,42.312,-86.1135,1838
Capac,43.0076,-82.927,1838
Williamsport,40.2884,-87.2922,1837
Enterprise,37.5717,-113.743,1837
Mesilla,32.2692,-106.8085,1835
Wakarusa,41.5336,-86.0138,1834
Estill,32.7538,-81.2412,1834
New Hartford,43.071,-75.2886,1833
Lepanto,35.6079,-90.3334,1833
Frankton,40.2211,-85.7719,1833
Durant,41.6015,-90.912,1833
Langston,35.9324,-97.263,1833
Sturgis,37.5465,-87.9878,1833
Colby,44.9107,-90.3159,1831
Braddock Hills,40.418,-79.8629,1831
Tenino,46.8537,-122.8607,1830
East Washington,40.1745,-80.2325,1830
Delaware City,39.5743,-75.5939,1828
Clarkesville,34.6103,-83.5284,1828
Guttenberg,42.7886,-91.1059,1828
Elk Point,42.6816,-96.68,1828
Inola,36.1315,-95.5373,1826
Lakeland,44.9503,-92.77,1826
Hudson,40.6053,-88.9895,1825
Maple Plain,45.0088,-93.6618,1824
Howard City,43.3948,-85.4683,1824
Churubusco,41.2308,-85.3201,1823
Durand,44.627,-91.9607,1820
Andrews,35.1996,-83.8257,1819
Butler,32.557,-84.2377,1819
Elida,40.7868,-84.1995,1819
Milan,40.2031,-93.124,1819
Weyauwega,44.324,-88.9332,1817
Cambridge,43.0279,-73.3813,1817
Noel,36.5433,-94.4888,1817
Butler,43.1085,-88.0713,1816
Zolfo Springs,27.4927,-81.7871,1816
Orion,41.3514,-90.3766,1816
Folsom,39.5928,-74.8424,1815
Trumansburg,42.541,-76.6618,1815
Clatskanie,46.1047,-123.2045,1815
Hampton,41.5557,-90.4033,1814
Cridersville,40.6513,-84.146,1814
Stinnett,35.8231,-101.4436,1813
Olathe,38.6084,-107.983,1813
Melbourne,36.0638,-91.8866,1813
Saint Stephen,33.4046,-79.9264,1813
Charlotte,28.8593,-98.7006,1812
Allentown,40.1777,-74.5873,1811
Morton,33.7248,-102.7593,1811
Basile,30.4855,-92.601,1811
Priest River,48.1782,-116.8841,1811
Midway,38.1536,-84.6784,1811
Saint Lawrence,40.326,-75.8659,1810
Greenfield,41.3056,-94.4592,1809
Plymouth,40.9966,-82.6672,1809
Lewiston,41.9615,-111.8796,1809
Wellsville,38.7166,-95.0806,1809
Plentywood,48.776,-104.5573,1809
Coushatta,32.0256,-93.3406,1808
Bovina,34.5157,-102.8846,1807
Westhampton Beach,40.8079,-72.6457,1806
Village of the Branch,40.8524,-73.1844,1806
Kenyon,44.2726,-92.9858,1806
Bay,35.7456,-90.5547,1805
Driggs,43.7294,-111.1031,1805
Ortonville,45.3017,-96.4415,1805
Roberts,44.9732,-92.5506,1804
South Floral Park,40.7135,-73.7004,1803
New Oxford,39.863,-77.0554,1802
Humboldt,37.8119,-95.437,1802
Marion,38.3541,-97.0083,1801
Santa Clara,32.7773,-108.154,1800
Mayville,47.4982,-97.3264,1800
Rector,36.2642,-90.2936,1799
Decatur,36.3402,-94.4578,1799
Spring Park,44.9361,-93.6325,1799
Dunnellon,29.0529,-82.4414,1798
Port Carbon,40.6969,-76.1666,1798
Cedar Bluff,34.2215,-85.5887,1798
Mount Zion,33.6408,-85.18,1798
Varnell,34.9013,-84.9652,1798
Sneads,30.7085,-84.9247,1796
Cross Plains,36.5411,-86.675,1796
Sardis City,34.1749,-86.1125,1796
Gilbert,47.4911,-92.4617,1796
Avon-by-the-Sea,40.1914,-74.0162,1794
Moriarty,35.0052,-106.046,1793
Vale,43.984,-117.2417,1793
Leachville,35.9226,-90.2541,1792
Lake Ozark,38.2035,-92.6257,1792
WaKeeney,39.0236,-99.8816,1792
Collinsville,33.5592,-96.9074,1791
Jamestown,36.9895,-85.0662,1791
Lattingtown,40.8922,-73.5966,1790
Pomeroy,39.0292,-82.034,1790
Unionville,40.4757,-93.0044,1790
Braham,45.7223,-93.1717,1789
Lovelock,40.1789,-118.4773,1788
Forest City,41.6521,-75.4691,1786
Clearwater,45.4102,-94.0445,1786
West Liberty,40.2564,-83.7586,1785
Millwood,47.6856,-117.2806,1784
Cameron,45.4057,-91.7423,1784
Weston,39.403,-94.886,1784
Tawas City,44.2679,-83.5244,1783
Brownsville,44.3923,-122.9833,1783
Delmar,38.4651,-75.5552,1782
Idaho Springs,39.7444,-105.501,1782
Lacon,41.0228,-89.4061,1781
French Lick,38.5462,-86.6202,1781
Clarendon,34.9366,-100.8918,1780
Duson,30.2361,-92.1922,1780
Wayland,42.5659,-77.5925,1780
Duchesne,40.1754,-110.394,1779
Appomattox,37.3591,-78.8269,1778
Port Edwards,44.3484,-89.854,1778
Central Square,43.286,-76.1419,1778
Marriott-Slaterville,41.2624,-112.0366,1778
Catlettsburg,38.42,-82.6023,1778
Nicholson,34.1172,-83.4289,1777
Slater,39.2227,-93.065,1776
McMechen,39.9854,-80.7335,1775
East Pittsburgh,40.3969,-79.8382,1775
Sea Girt,40.1307,-74.0354,1774
Surgoinsville,36.4735,-82.8606,1774
Richland,37.861,-92.3993,1774
North Newton,38.0765,-97.3474,1773
Webster,45.3366,-97.5218,1773
Marfa,30.3107,-104.0255,1772
Upper Brookville,40.8476,-73.5627,1772
Henderson,30.3163,-91.7995,1771
Miami,33.3951,-110.8722,1771
Marlette,43.3268,-83.0807,1771
Edgerton,38.7744,-94.9739,1771
Shannon,34.1144,-88.6931,1771
Jackson,33.3285,-81.7927,1771
Palmyra,42.8811,-88.5999,1769
Danbury,29.2274,-95.3462,1769
Cooperstown,42.6996,-74.93,1769
Silver Bay,47.294,-91.2779,1769
Syracuse,37.9619,-101.7782,1769
Elgin,45.5643,-117.9212,1769
Bourbon,41.2993,-86.1168,1767
Mount Sterling,39.7134,-83.2734,1767
White Castle,30.1611,-91.1495,1766
Middleport,43.2118,-78.4757,1766
Union Point,33.6177,-83.0756,1766
Bridgeport,40.0673,-80.7473,1766
Lakeside,43.5795,-124.1733,1766
Marcellus,42.9838,-76.3403,1764
Kiawah Island,32.6159,-80.0607,1764
Southport,39.66,-86.1171,1763
Gallatin,39.9106,-93.9642,1763
Warroad,48.9169,-95.3272,1763
Randolph,43.5396,-89.0029,1762
Lorena,31.3816,-97.2128,1761
Loretto,35.0794,-87.4402,1761
Bessemer,46.4775,-90.0498,1761
Salyersville,37.7459,-83.0646,1761
Goshen,36.1042,-94.0038,1760
Calico Rock,36.1399,-92.1337,1760
Myersville,39.5061,-77.5688,1759
Lewisburg,39.8508,-84.5434,1759
Decatur,32.4339,-89.1092,1758
Ault,40.5872,-104.7383,1757
Ridgeville,33.09,-80.3071,1755
Archer City,33.5937,-98.6257,1754
Ben Avon,40.5058,-80.0814,1754
Trion,34.548,-85.3108,1753
Monon,40.8642,-86.8787,1752
Questa,36.7114,-105.5936,1751
Nissequogue,40.9023,-73.1923,1751
Pelican Bay,32.9228,-97.519,1750
South Whitley,41.0838,-85.6278,1750
Manhattan,45.8622,-111.3343,1750
Shaw,33.6015,-90.772,1750
Pennington Gap,36.7594,-83.03,1749
Sumrall,31.4171,-89.5423,1748
Orchard Grass Hills,38.3234,-85.5236,1748
Industry,40.6595,-80.4115,1747
Elkland,41.989,-77.314,1747
Honey Brook,40.0937,-75.9111,1747
Bellwood,40.6009,-78.3343,1746
Stockton,42.3521,-90.0007,1746
Dravosburg,40.3508,-79.8906,1745
Decatur,42.1075,-85.9746,1745
Sparta,36.5035,-81.1218,1744
Wright,43.7484,-105.4963,1742
Chadbourn,34.3247,-78.825,1742
Clinton,43.0488,-75.3785,1742
Shamokin Dam,40.8547,-76.8231,1742
Zeigler,37.9066,-89.0521,1742
Jeffersonville,37.966,-83.832,1742
Bridgeport,38.7094,-87.7591,1741
Eaton,40.322,-85.359,1741
Fairfax,32.9593,-81.2363,1741
Harrisville,39.2104,-81.0485,1740
Duquesne,37.0711,-94.4573,1740
Evans City,40.7685,-80.0584,1739
Langdon,48.7624,-98.3747,1738
Butler,32.0951,-88.214,1738
Warrenton,33.4067,-82.6653,1738
Romney,39.3454,-78.7564,1737
Stonewood,39.2501,-80.3054,1737
Hughes Springs,32.9987,-94.6311,1737
Lowry Crossing,33.1709,-96.5444,1737
Mont Alto,39.8404,-77.5557,1737
Oberlin,39.823,-100.5308,1736
Yacolt,45.865,-122.4059,1735
Gruetli-Laager,35.3725,-85.6375,1735
Morrisville,42.8987,-75.6448,1735
Chenoa,40.7389,-88.7256,1735
Hemby Bridge,35.1058,-80.6258,1734
Akron,40.1644,-103.2206,1734
Pineville,36.7539,-83.7086,1734
Oberlin,30.607,-92.7724,1733
Peebles,38.9463,-83.4094,1733
Armada,42.8424,-82.8832,1733
Bartonville,33.0796,-97.1506,1732
Davisboro,32.9826,-82.6032,1732
Maroa,40.0364,-88.9563,1730
Deshler,41.2075,-83.9056,1730
Chilhowie,36.8009,-81.6832,1729
Pierce,42.1991,-97.5282,1729
Huachuca City,31.6308,-110.3422,1729
Cannon Beach,45.8884,-123.9602,1728
Burns Harbor,41.6197,-87.1256,1727
Prairie City,41.5954,-93.2393,1727
Tuckerman,35.7235,-91.2027,1726
Moweaqua,39.6247,-89.022,1726
Anna Maria,27.5297,-82.734,1725
Harvey,47.7766,-99.9301,1725
McEwen,36.1099,-87.6355,1725
Stillwater,42.9468,-73.6441,1725
Holliday,33.8141,-98.6899,1724
Tekamah,41.7779,-96.2248,1723
Oakfield,43.0648,-78.2711,1723
Jonesboro,37.451,-89.2666,1723
Kirkland,42.0905,-88.8491,1723
Bay Springs,31.9772,-89.2792,1723
Oakes,46.1399,-98.0871,1721
Smackover,33.3636,-92.7314,1721
Estell Manor,39.3587,-74.7751,1720
Wilder,43.6781,-116.907,1720
Oswego,37.1673,-95.1124,1719
Briarcliff,30.4088,-98.0451,1718
Ronceverte,37.7503,-80.4715,1717
Lake Como,40.1706,-74.0262,1717
Haymarket,38.8121,-77.6363,1715
Piperton,35.0512,-89.6091,1715
Lamar,35.4436,-93.3951,1715
North Judson,41.2161,-86.7769,1715
Rushford,43.8131,-91.7535,1715
Lester Prairie,44.8827,-94.0371,1715
Allegany,42.0917,-78.4927,1714
Elberta,30.3847,-87.5886,1714
Harpersville,33.3184,-86.4286,1713
Biggs,39.4132,-121.7101,1711
Mayfield,41.5394,-75.5315,1710
Wilson,34.1685,-97.426,1709
Davenport,47.6551,-118.1519,1708
Altamont,42.7049,-74.034,1708
Hamilton,39.7426,-94.002,1708
Wind Point,42.7814,-87.772,1707
Freeport,40.6829,-79.6837,1707
Fairfax,39.1432,-84.3971,1707
Grandview,32.2685,-97.1775,1706
Roodhouse,39.484,-90.3741,1706
Lewisport,37.931,-86.9027,1706
Whitwell,35.1927,-85.5205,1705
Holley,43.2247,-78.0292,1705
Haubstadt,38.2037,-87.5751,1705
Osakis,45.8649,-95.1524,1705
Fall River,43.3856,-89.0456,1704
Cheswick,40.5428,-79.8013,1703
Mapleton,43.9263,-93.9544,1703
Cassopolis,41.9116,-86.0085,1703
Whiting,44.4907,-89.56,1701
Perryopolis,40.0868,-79.7528,1701
Canby,44.7157,-96.269,1701
La Grulla,26.272,-98.6483,1700
Peosta,42.4477,-90.8446,1699
Albany,40.2479,-94.3335,1699
Wakefield,46.4767,-89.9336,1699
Richlands,34.9004,-77.5421,1698
Twin City,32.5829,-82.1575,1698
Dallas Center,41.6854,-93.9816,1698
Kentland,40.7739,-87.4465,1697
Ripley,38.7325,-83.8346,1697
Sabinal,29.3214,-99.4696,1696
Princeville,40.935,-89.7547,1696
Horton,39.6627,-95.5327,1696
Calhoun City,33.8588,-89.3145,1696
Krugerville,33.2792,-96.988,1695
Roanoke,40.964,-85.3761,1695
Stuart,41.5003,-94.3187,1695
Meridian Hills,39.8874,-86.1567,1694
Luther,35.668,-97.1905,1694
Pocahontas,42.7371,-94.6661,1693
Dresden,40.122,-82.013,1693
Warsaw,38.7773,-84.9044,1692
McCleary,47.0584,-123.2723,1691
Eldorado,30.8617,-100.5979,1691
Bunker Hill,39.0416,-89.9512,1691
Montpelier,40.5495,-85.2873,1691
Choteau,47.8137,-112.1794,1691
Hagerstown,39.9115,-85.1554,1690
Panguitch,37.8234,-112.4351,1688
Drew,33.8101,-90.5304,1688
Amity,45.1154,-123.2034,1688
Del Rey Oaks,36.593,-121.8381,1687
Vienna,37.4143,-88.8871,1687
Itasca,32.1586,-97.1478,1686
Addison,42.1063,-77.232,1685
Ragland,33.7469,-86.1384,1685
Mona,39.8123,-111.85,1685
Rosedale,33.8525,-91.0339,1685
Tremont,40.6302,-76.3912,1684
Bement,39.9229,-88.5719,1684
Antwerp,41.1798,-84.7377,1684
Bristol,41.7184,-85.8227,1683
South Amherst,41.3515,-82.2394,1683
Olivet,42.444,-84.9246,1683
Gaston,33.818,-81.0997,1683
Westover,33.37,-86.5356,1682
Douglass,37.5169,-97.0106,1681
Blue Grass,41.5096,-90.7649,1680
Farley,42.4438,-91.0091,1679
Honey Grove,33.5866,-95.909,1678
Whitewright,33.5108,-96.3957,1678
Ridgely,36.2607,-89.4808,1678
Lake Isabella,43.6417,-85.003,1677
Saint Johnsville,43.001,-74.6781,1676
Osseo,44.5795,-91.212,1675
Three Way,35.7722,-88.8574,1675
Oroville,48.9421,-119.4304,1674
Big Timber,45.8347,-109.9488,1674
Carnegie,35.1024,-98.5995,1672
Steelville,37.9696,-91.3545,1672
Blountsville,34.0814,-86.5867,1670
Lake City,42.2676,-94.7311,1670
Lebanon,40.6433,-74.8351,1669
Lockney,34.1231,-101.4424,1669
Landover Hills,38.9424,-76.8946,1669
John Day,44.4181,-118.9535,1669
Batavia,39.0815,-84.1718,1668
Island Heights,39.9423,-74.1454,1667
Arcadia,40.1742,-86.0211,1666
Mount Ayr,40.7141,-94.2377,1666
Senath,36.134,-90.1614,1666
Chester,40.7874,-74.6921,1665
Daleville,40.1186,-85.5576,1665
Watervliet,42.1882,-86.2576,1665
Sedgwick,37.9158,-97.4215,1665
Bluff City,36.4585,-82.2768,1664
Pleasantville,41.3864,-93.2727,1664
Louisa,38.0212,-77.9985,1663
Hoschton,34.0934,-83.7617,1662
Jonesboro,40.4797,-85.6303,1662
Mitchell,41.9427,-103.8097,1660
Franklinville,42.3347,-78.4548,1660
Coaling,33.1642,-87.3534,1660
South Rockwood,42.0597,-83.2654,1660
Bowman,46.184,-103.3991,1659
Cowan,35.163,-86.0143,1658
Chatham,42.3621,-73.5976,1658
Crosbyton,33.6413,-101.2377,1657
Denton,35.6367,-80.1109,1657
Bladenboro,34.5406,-78.7949,1657
Oakley,40.7259,-111.277,1657
Edgeworth,40.5546,-80.1922,1656
Stanley,38.5769,-78.5028,1655
Saratoga,41.4517,-106.8107,1655
Nashville,42.6032,-85.0941,1655
Westwood,39.0394,-94.6156,1655
McArthur,39.2466,-82.4787,1653
Vevay,38.7428,-85.0781,1652
Sebewaing,43.7321,-83.4512,1652
South Bend,46.668,-123.8008,1651
Dundee,42.5236,-76.9775,1650
Holland,41.6193,-83.7082,1650
Ainsworth,42.5485,-99.8575,1649
Cologne,44.7695,-93.7931,1648
Dayton,40.3759,-86.7747,1647
Montverde,28.5971,-81.6787,1646
Aurora,47.531,-92.2401,1646
Munfordville,37.2795,-85.8982,1646
Grandview Plaza,39.0327,-96.793,1645
Josephine,33.0617,-96.3187,1644
Gordo,33.322,-87.904,1644
Crested Butte,38.8676,-106.9772,1643
McComb,41.1068,-83.7898,1643
Victoria,36.9947,-78.2242,1642
Sorrento,30.1828,-90.8674,1642
Connelly Springs,35.7551,-81.4971,1642
Mayville,42.2532,-79.5031,1642
Mulberry,35.5103,-94.0729,1641
Remsen,42.8148,-95.9724,1641
Tecumseh,40.3718,-96.189,1640
Walcott,41.5989,-90.7745,1640
Homer,42.1461,-84.8103,1640
Chesilhurst,39.7307,-74.8786,1639
Port Byron,41.6166,-90.3273,1639
Kingston,33.9979,-96.6951,1639
Spring Green,43.1776,-90.0688,1638
Bernice,32.8276,-92.6584,1638
Murphy,35.093,-84.0279,1638
Burnsville,35.9164,-82.2974,1638
Hudson,40.0899,-104.6215,1638
Ridgely,38.9529,-75.8827,1638
Weston,41.3464,-83.7948,1638
Ritzville,47.1254,-118.3809,1637
Spencer,35.7393,-85.456,1637
Montour Falls,42.3499,-76.8483,1637
Mars,40.697,-80.014,1637
Argos,41.2379,-86.2523,1637
Reinbeck,42.3225,-92.5943,1637
Manchester,42.9681,-77.2316,1636
Rose Hill,34.8263,-78.0259,1635
Minco,35.3174,-97.9517,1634
Decatur,35.5291,-84.7933,1633
Kensett,35.2354,-91.6706,1633
West Unity,41.5884,-84.4308,1633
Georgiana,31.6391,-86.7468,1632
Trempealeau,44.0028,-91.4285,1630
De Kalb,33.5076,-94.6165,1630
East Bangor,40.8811,-75.1861,1630
Des Arc,34.9777,-91.5068,1630
Rosepine,30.9207,-93.2857,1629
Atlanta,40.2638,-89.231,1629
Perry,41.7636,-81.143,1629
Commercial Point,39.7724,-83.0621,1629
Garden City,38.5629,-94.1959,1629
Franklin,31.0251,-96.4875,1627
Saint Francisville,30.7851,-91.3787,1627
Rossville,40.4199,-86.5954,1627
Traer,42.1907,-92.4641,1627
Lakefield,43.6778,-95.1697,1626
Neoga,39.3218,-88.45,1625
Caledonia,42.7945,-85.5153,1625
Cosmopolis,46.9541,-123.7725,1624
Bayou Vista,29.3257,-94.939,1624
Meade,37.2836,-100.343,1624
Thorp,44.958,-90.8023,1623
Pikeville,35.6027,-85.1984,1623
Wolcott,43.2225,-76.8135,1623
South Charleston,39.8249,-83.6415,1622
Delavan,40.3711,-89.5458,1621
Rock Creek,45.7604,-92.9088,1620
Ada,47.2992,-96.5165,1620
Poultney,43.5182,-73.2361,1619
Cressona,40.6304,-76.1938,1618
Elk Rapids,44.895,-85.4055,1617
Plains,33.1896,-102.8271,1616
Ovid,43.003,-84.3741,1616
Tryon,35.2086,-82.2379,1615
Toquerville,37.2515,-113.2962,1615
Quincy,41.9432,-84.8844,1615
Shelbina,39.693,-92.0396,1614
Albion,41.6873,-97.9985,1613
Moville,42.4895,-96.0679,1613
Bethel,35.8072,-77.3762,1612
Brooklet,32.3898,-81.6668,1612
Kettle Falls,48.6055,-118.062,1611
Mill Hall,41.1045,-77.4888,1611
Kersey,40.3878,-104.5645,1611
Vance,33.1746,-87.2313,1611
Mammoth,32.6852,-110.7293,1611
Homer City,40.5403,-79.1597,1610
Earlville,41.588,-88.9229,1610
Warner,35.4902,-95.3085,1610
Smith Center,39.7751,-98.7833,1610
Columbus,31.8247,-107.6401,1609
Hatch,32.6682,-107.1642,1609
Union City,40.1996,-84.7943,1609
Kingsley,44.5845,-85.5347,1609
Walnut Grove,32.5932,-89.4578,1609
Shoreacres,29.6204,-95.0188,1608
Salem,36.3713,-91.8247,1608
Adrian,38.396,-94.3498,1608
Belleair Beach,27.924,-82.8365,1607
North Bennington,42.924,-73.2411,1607
Jerome,39.7677,-89.6786,1607
Corydon,40.7574,-93.3174,1607
Summit,31.2808,-90.467,1607
Dayton,38.4173,-78.9412,1606
East Dubuque,42.489,-90.6279,1606
Fulton,28.0706,-97.0428,1604
Mount Carroll,42.0947,-89.977,1604
Wellington,39.5358,-110.7344,1604
Harbor Beach,43.8456,-82.6555,1604
Chapin,34.1645,-81.3449,1604
Springfield,41.0854,-96.1332,1603
Athens,42.2695,-73.8104,1603
Woodburn,41.1286,-84.8505,1603
Aberdeen,38.6714,-83.7705,1602
Muenster,33.6586,-97.3874,1601
Bourbon,38.1504,-91.2493,1601
Southern View,39.756,-89.6512,1599
Eleanor,38.5374,-81.9256,1598
Oak Grove,32.8619,-91.3911,1598
Carrier Mills,37.6886,-88.6294,1598
Nashua,42.9501,-92.5417,1598
Orwell,41.5364,-80.8596,1598
Langhorne,40.1777,-74.9212,1596
Grayville,38.2554,-87.997,1596
Mechanicsburg,40.0735,-83.5564,1596
Sardis,34.4355,-89.9114,1595
Darien,42.6007,-88.713,1594
Richland,40.3574,-76.2568,1594
Emerson,34.1303,-84.7485,1594
Monette,35.8932,-90.3441,1593
Osgood,39.1291,-85.292,1593
Gearhart,46.0289,-123.9174,1593
Hillsboro,47.403,-97.0635,1592
Reform,33.3788,-88.0173,1592
Gordonsville,38.1361,-78.1878,1591
Appalachia,36.9098,-82.7882,1590
River Hills,43.1717,-87.9353,1590
Estancia,34.7669,-106.0313,1590
Manson,42.5284,-94.5401,1589
Brookside Village,29.5907,-95.318,1588
Teutopolis,39.1314,-88.4818,1588
Hartley,43.179,-95.4768,1587
Wagner,43.0768,-98.2934,1587
Pinehurst,47.5364,-116.2327,1585
Edmonton,36.9841,-85.6188,1585
Whitehall,44.3705,-91.3476,1583
Stockdale,29.2358,-97.9636,1583
East Canton,40.789,-81.2837,1583
Cheswold,39.222,-75.5892,1582
Corrigan,30.9988,-94.8274,1582
Morningside,38.8266,-76.8895,1582
Star Valley Ranch,42.9796,-110.9621,1581
Norwood,44.7481,-74.997,1581
Belle Plaine,37.3934,-97.2796,1581
Belhaven,35.5428,-76.6232,1580
Dunsmuir,41.2318,-122.2714,1580
Soap Lake,47.3914,-119.4892,1579
Stratford,44.8009,-90.0722,1579
Bannockburn,42.1932,-87.8694,1579
Brooklyn,39.5436,-86.3674,1579
New Paris,39.8565,-84.7922,1579
Del Norte,37.6784,-106.3539,1578
Galesville,44.0839,-91.358,1577
Olive Hill,38.3033,-83.1695,1577
Sharon,42.5048,-88.7395,1576
Mason,35.4124,-89.5434,1575
Shiremanstown,40.2223,-76.9559,1575
Random Lake,43.5541,-87.9548,1573
Wheeler,35.4411,-100.2752,1573
Lithopolis,39.8113,-82.8155,1573
Coldwater,34.6902,-89.9757,1572
Lookout Mountain,34.9664,-85.3622,1569
Gallitzin,40.4809,-78.5547,1568
Union City,42.0663,-85.143,1568
Bangs,31.7162,-99.1303,1567
Chester,32.3945,-83.1551,1567
Comanche,34.3597,-97.9478,1567
Owingsville,38.1364,-83.7603,1567
Caddo Mills,33.0506,-96.2279,1566
Milford,41.4142,-85.8446,1566
Kalida,40.985,-84.1951,1565
Blossom,33.6633,-95.3837,1564
Port Dickinson,42.136,-75.8939,1564
Crothersville,38.7946,-85.8397,1564
Lewiston,43.9837,-91.868,1564
Three Oaks,41.7987,-86.613,1564
Montrose,43.1765,-83.8932,1563
Newfield,39.5484,-75.0167,1561
Logansport,31.9755,-93.9934,1561
Tonka Bay,44.9154,-93.5896,1561
Schoolcraft,42.117,-85.6337,1561
Nooksack,48.9276,-122.3212,1560
Rollingwood,30.2736,-97.7867,1560
Coalville,40.9152,-111.3942,1559
Cherokee,36.7547,-98.3551,1558
Worthington Hills,38.3093,-85.527,1558
Booker,36.4561,-100.5402,1557
Dobson,36.3921,-80.7252,1556
Deposit,42.0634,-75.4224,1556
New Middletown,40.9646,-80.5597,1556
Hillsdale,38.6857,-90.2868,1556
Stevenson,45.6943,-121.8932,1555
Roseto,40.8778,-75.2204,1555
McCrory,35.2572,-91.1972,1555
Smethport,41.8071,-78.4435,1554
Murfreesboro,34.0649,-93.6902,1554
Warren,48.194,-96.7688,1554
Pewee Valley,38.3105,-85.4895,1554
Niagara,45.7801,-87.9991,1553
Mercersburg,39.832,-77.903,1553
Warren Park,39.7832,-86.0517,1552
Zilwaukee,43.4809,-83.9223,1552
Hallsville,39.1185,-92.2265,1551
East Spencer,35.6821,-80.4275,1550
Wardsville,38.49,-92.1791,1550
Avon,45.6094,-94.4603,1550
Elgin,34.1703,-80.793,1550
Seaside Park,39.9259,-74.0782,1549
Graysville,35.4494,-85.0763,1549
Apollo,40.5849,-79.5648,1549
Natalia,29.1877,-98.8524,1548
Hancock,39.7054,-78.1749,1548
Powhatan Point,39.8625,-80.8098,1548
Woodland Hills,40.0132,-111.6558,1548
Mexico,43.4652,-76.2326,1547
Paxtang,40.2623,-76.8342,1547
North Pekin,40.6113,-89.6226,1547
Hamilton,41.5413,-84.9206,1547
Honeyville,41.6361,-112.0857,1547
Bruceville-Eddy,31.3093,-97.2501,1546
Westville,35.9903,-94.5743,1546
Gordon,42.8063,-102.2039,1545
Nescopeck,41.0519,-76.2115,1545
Lusk,42.7612,-104.4584,1543
Sebree,37.604,-87.5187,1543
Jarrell,30.8101,-97.6139,1541
Nederland,39.9633,-105.5071,1541
De Soto,37.8163,-89.2268,1541
Limestone,41.1332,-87.9602,1541
Owenton,38.5386,-84.8409,1541
Nutter Fort,39.2604,-80.3265,1540
Redfield,34.4431,-92.1841,1540
Stratford,34.7952,-96.9602,1539
Anna,40.3958,-84.176,1539
Woodmont,41.2282,-72.993,1538
East Berlin,39.9369,-76.9794,1537
Young Harris,34.9355,-83.8471,1537
Ashley,40.4098,-82.9516,1537
Hines,43.5568,-119.0804,1537
Waterville,42.9306,-75.3802,1536
